"positive","negative"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, kneeling, back view, biting lip, golden hour sunlight, touching breasts, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, pasties only, kneeling, back view, playful wink, harsh shadows, dancing, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, standing, medium shot, seductive smile, soft diffused light, in shower wet skin, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, looking over shoulder, medium shot, smiling confidently, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, touching hair, close up portrait, biting lip, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, bottomless, sitting on bed, medium shot, aroused expression, golden hour sunlight, yoga pose nude, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, silk robe open, touching hair, medium shot, aroused expression, soft natural window light, dancing, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, bottomless, hands on hips, three quarter view, intense gaze, neon lighting, touching breasts, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, crouching, high angle shot, pouting, soft natural window light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, bottomless, crouching, full body shot, neutral expression, golden hour sunlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, hands on hips, three quarter view, intense gaze, soft natural window light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, sexy black lace bra and panties, crouching, medium shot, pouting, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, pasties only, standing, back view, playful wink, dramatic studio lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, artistic nude, looking over shoulder, low angle shot, neutral expression, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, lying on back, low angle shot, neutral expression, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, lying on back, back view, pouting, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, white babydoll nightie, sitting on bed, full body shot, intense gaze, harsh shadows, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, hands on hips, medium shot, eyes closed in pleasure, soft diffused light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, sitting on bed, medium shot, biting lip, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, kneeling, side view, biting lip, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, sitting on bed, high angle shot, eyes closed in pleasure, soft diffused light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, body stockings, standing, three quarter view, neutral expression, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, touching hair, low angle shot, neutral expression, harsh shadows, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, topless, lying on side, high angle shot, biting lip, soft diffused light, caressing body, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, looking over shoulder, high angle shot, pouting, dramatic studio lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, pasties only, crouching, low angle shot, pouting, harsh shadows, posing in mirror, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, looking over shoulder, side view, neutral expression, backlit silhouette, yoga pose nude, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, micro bikini, looking over shoulder, high angle shot, intense gaze, soft diffused light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, sitting on bed, medium shot, seductive smile, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, bending over, three quarter view, neutral expression, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, topless, crouching, low angle shot, eyes closed in pleasure, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, hands on hips, front view, smiling confidently, soft diffused light, touching breasts, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, kneeling, back view, smiling confidently, warm candlelight, in shower wet skin, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, arms raised, front view, aroused expression, neon lighting, posing in mirror, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, standing, back view, biting lip, moonlight, oiled skin, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, kneeling, close up portrait, seductive smile, harsh shadows, oiled skin, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, topless, sitting on bed, close up portrait, pouting, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, white babydoll nightie, hands on hips, high angle shot, eyes closed in pleasure, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, pasties only, lying on back, close up portrait, seductive smile, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, arms raised, three quarter view, playful wink, golden hour sunlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, bottomless, sitting on bed, close up portrait, eyes closed in pleasure, soft natural window light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, completely nude, sitting on bed, full body shot, aroused expression, backlit silhouette, touching breasts, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, from behind, high angle shot, neutral expression, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, red sheer lingerie, arms raised, medium shot, aroused expression, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, crotchless panties, hands on hips, high angle shot, playful wink, soft natural window light, in shower wet skin, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, fishnet stockings and garter, lying on back, medium shot, neutral expression, moonlight, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, artistic nude, kneeling, side view, intense gaze, harsh shadows, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, topless, arms raised, front view, eyes closed in pleasure, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, bottomless, kneeling, medium shot, aroused expression, soft natural window light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, artistic nude, crouching, high angle shot, biting lip, backlit silhouette, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, white babydoll nightie, sitting on bed, three quarter view, eyes closed in pleasure, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, white babydoll nightie, kneeling, low angle shot, biting lip, neon lighting, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, nude with hands covering, sitting on bed, full body shot, smiling confidently, soft diffused light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, fishnet stockings and garter, standing, side view, pouting, backlit silhouette, caressing body, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, micro bikini, standing, side view, aroused expression, golden hour sunlight, posing in mirror, detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, k@rma, micro bikini, lying on side, close up portrait, smiling confidently, soft diffused light, , detailed face, detailed skin, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
