"positive","negative"
"k@rma, adult female, walking through a kitchen while holding a glass of water, relaxed calm expression, wearing a soft fitted t-shirt and lounge pants, modern smartphone photo, eye-level shot, slight handheld imperfection, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, sitting near a window with a blanket draped over her lap, small natural smile, wearing a plain fitted black t-shirt and jeans, casual phone snapshot, chest-up framing, natural focus falloff, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, checking her phone while sitting on a soft chair, thoughtful looking-away expression, wearing an oversized sweatshirt and casual shorts, consumer-camera style photo, relaxed mid-frame composition, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, standing in an entryway near shoes and a tote bag, soft neutral expression, wearing a simple ribbed top and relaxed joggers, front-camera style photo, mild phone softness, believable framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, sitting at a desk with a laptop closed beside her, casual half-smile, wearing a cozy cardigan over a plain top, natural social media photo, slight crop imperfection, real room shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, relaxing on a couch with one knee tucked under her, gentle friendly smile, wearing a casual cotton tee and light pants, modern smartphone photo, eye-level shot, slight handheld imperfection, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, standing near a mirror brushing lint from her shirt, focused relaxed expression, wearing a simple tank top under an open flannel, casual phone snapshot, chest-up framing, natural focus falloff, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, sitting on a staircase landing with natural daylight, quiet confident expression, wearing a loose long-sleeve shirt and lounge shorts, consumer-camera style photo, relaxed mid-frame composition, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, leaning against a bedroom doorframe with a relaxed expression, natural mid-moment expression, wearing a casual button-up shirt with rolled sleeves, front-camera style photo, mild phone softness, believable framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, watering a small plant near a window, subtle candid smile, wearing a soft neutral sweater and jeans, natural social media photo, slight crop imperfection, real room shadows, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, sitting on a kitchen stool with casual posture, relaxed calm expression, wearing a soft fitted t-shirt and lounge pants, modern smartphone photo, eye-level shot, slight handheld imperfection, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, standing by a closet choosing a jacket, small natural smile, wearing a plain fitted black t-shirt and jeans, casual phone snapshot, chest-up framing, natural focus falloff, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, sitting on a couch with a throw pillow under one arm, thoughtful looking-away expression, wearing an oversized sweatshirt and casual shorts, consumer-camera style photo, relaxed mid-frame composition, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
"k@rma, adult female, leaning over a bathroom sink checking the mirror, soft neutral expression, wearing a simple ribbed top and relaxed joggers, front-camera style photo, mild phone softness, believable framing, natural unfiltered face, soft realistic skin detail, normal soft eyes, natural imperfect lashes, non-glossy skin, realistic clothing texture, natural wrinkles and seams, believable real-world background, ordinary natural lighting, soft real shadows, authentic social media realism, clean dataset image, no text, no watermark","airbrushed skin, plastic skin, waxy skin, glossy beauty-filter skin, over-smoothed face, flawless face, perfect lashes, fake lashes, hyper-detailed eyes, overly bright eyes, fake iris shine, oversharpened eyes, symmetrical beauty face, professional glamour portrait, commercial stock photography, studio-polished lighting, expensive lens bokeh, overly shallow depth of field, fake pore pattern, dotted skin texture, crunchy skin detail, CGI, render, illustration, anime, cartoon, fake HDR, excessive sharpness, heavy grain, strong chroma noise, harsh cinematic lighting, dramatic rim light, unrealistic color grading, cropped forehead, cropped hairline, cut-off head, partial face crop, out-of-frame head, distorted anatomy, malformed hands, warped fingers, warped limbs, unrealistic fabric, rubbery clothing, floating objects, duplicate features, text, watermark, logo, showroom-perfect room, luxury ad styling, forced model pose, overly staged interior"
