positive,negative
"k@rma, full body realistic photograph, side profile, seated relaxed pose, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, walking casually, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, seated relaxed pose, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, walking casually, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, standing naturally, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, walking casually, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, mirror selfie pose, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, seated relaxed pose, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, mirror selfie pose, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, leaning casually against wall, athletic feminine body proportions, near-black brown hair low ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, mirror selfie pose, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, standing naturally, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, casual candid standing, athletic feminine body proportions, near-black brown hair low ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, standing naturally, athletic feminine body proportions, near-black brown hair low ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, side stance pose, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly downward angle, leaning casually against wall, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, mirror selfie pose, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, hands in pockets stance, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, casual candid standing, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, side stance pose, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, seated relaxed pose, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly downward angle, side stance pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, standing naturally, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, casual candid standing, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, mirror selfie pose, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, casual candid standing, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly downward angle, walking casually, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, mirror selfie pose, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, mirror selfie pose, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, seated relaxed pose, athletic feminine body proportions, near-black brown hair low ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, hands in pockets stance, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, side stance pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, side stance pose, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, standing naturally, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, seated relaxed pose, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, casual candid standing, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, side stance pose, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, casual candid standing, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, seated relaxed pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, hands in pockets stance, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, authentic smartphone realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, casual candid standing, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, overcast daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, casual candid standing, athletic feminine body proportions, near-black brown hair loose braid, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, standing naturally, athletic feminine body proportions, near-black brown hair soft waves, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, leaning casually against wall, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, close side angle, walking casually, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, front-facing, leaning casually against wall, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter right, mirror selfie pose, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, walking casually, athletic feminine body proportions, near-black brown hair loose messy bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, subtle studio lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, side stance pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, mirror selfie pose, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, standing naturally, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, seated relaxed pose, athletic feminine body proportions, near-black brown hair low ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, leaning casually against wall, athletic feminine body proportions, near-black brown hair tight ponytail, realistic thighs and hips, consistent natural chest shape, realistic skin texture, soft window lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, eye-level portrait, mirror selfie pose, athletic feminine body proportions, near-black brown hair loose braid, realistic thighs and hips, consistent natural chest shape, realistic skin texture, cinematic soft shadows","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly elevated angle, side stance pose, athletic feminine body proportions, near-black brown hair half-up hairstyle, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, casual candid standing, athletic feminine body proportions, near-black brown hair casual bun, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, three-quarter left, hands in pockets stance, athletic feminine body proportions, near-black brown hair messy updo, realistic thighs and hips, consistent natural chest shape, realistic skin texture, warm indoor ambient lighting","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, slightly downward angle, side stance pose, athletic feminine body proportions, near-black brown hair straight hair tucked behind ears, realistic thighs and hips, consistent natural chest shape, realistic skin texture, natural daylight realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, full body realistic photograph, side profile, seated relaxed pose, athletic feminine body proportions, near-black brown hair hair down naturally, realistic thighs and hips, consistent natural chest shape, realistic skin texture, DSLR realism","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
