"positive","negative"
"woman adjusting sheer slip dress straps with both hands, dress falling low on hips, legs straight, looking down then up at camera, tight upper body shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in shower, water cascading down body, both arms crossed covering breasts, legs together, head tilted back slightly with face visible, steam atmosphere, medium shot through glass","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman wrapped in wet towel after shower, towel clinging tightly, one hand holding towel at chest, other hand on hip, droplets on skin, standing pose facing camera, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman under waterfall shower head, one arm across chest, other hand running through hair, bare back and side visible, legs straight, three-quarter view with face visible, medium-wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman sitting on shower floor, knees pulled up to chest with arms wrapped around legs, head resting on knees looking at camera, steam and water spray, overhead angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman pressing body against glass shower door, both hands on glass, body silhouette with steam, head turned to side showing profile, medium tight shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman doing yoga bridge pose, sports bra pulled high, both hands supporting lower back, hips lifted, legs bent, head looking toward camera, low angle shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in downward dog yoga pose, minimal clothing, strong lines, hands and feet planted, head looking between arms toward camera, wide studio shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman stretching arms overhead, crop top riding up, one leg slightly forward, head tilted back, standing in gym, side lighting, medium full shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman doing split stretch on floor, legs wide apart, torso leaning forward, both hands on floor for support, head up looking forward, wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in plank position, tank top loose, strong core visible, elbows on floor, head lifted looking forward, low angle side view","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman taking mirror selfie, phone in one hand, other arm covering chest, towel low on hips, body angled, legs straight, full length mirror shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in bathroom mirror, back mostly to mirror looking over shoulder, bare back and hips, one hand on hip, face clearly visible, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in full-length mirror, both hands strategically covering chest and lower belly, legs crossed, elegant standing pose, wide full body shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman taking side mirror selfie, body angled, one hand on hip other hand holding phone, soft lighting, three-quarter view, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman sitting on windowsill, legs crossed, sheer curtain draped across lap and hips, both hands resting on thighs, natural light, medium shot with face visible","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman leaning against wall, arms raised above head with hands clasped, body in S-curve, legs crossed at ankles, dramatic shadows, low angle full shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman kneeling on bed, back arched, both hands on thighs, head turned looking at camera, low angle shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in profile, one leg raised on chair, one hand covering chest other hand on raised thigh, elegant lines, medium side shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman lying on back with knees bent feet flat, both hands resting on lower stomach, head turned toward camera, overhead angle shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman bent forward at waist, hands on knees, back view with head turned looking back over shoulder, face visible, strong lighting, medium-wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman sitting sideways on chair, legs together, arms draped over back of chair covering chest, bare shoulders, head turned toward camera, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman standing with back mostly to camera, hands covering front, looking back over shoulder with face visible, soft rim lighting, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in fetal position on bed, knees to chest with arms wrapped around legs, head resting on knees looking at camera, cozy intimate tight shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman on hands and knees on bed, body low, back arched, head lifted looking toward camera, low dramatic angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman reclining on chaise, one leg extended other bent, one arm across chest, other arm supporting head, elegant draped fabric, wide artistic shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman standing contrapposto pose, weight on one leg hip cocked, one hand lightly on thigh other arm across chest, soft fabric barely draped, medium full shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman crouching low, knees together, arms wrapped around chest and legs, head tilted looking up at camera, tight intimate shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman in straddle pose on floor, torso upright, hands behind for support covering lower area, legs wide, head looking at camera, overhead angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman lying prone with upper body lifted on elbows, bare back focus, legs extended, head turned looking back over shoulder, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
"woman standing with weight shifted, hip cocked, both hands lightly covering chest and lower belly, soft fabric draped, elegant studio lighting, full body medium-wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, visible nipples, explicit genitals, text, watermark, low quality, face cropped, headless"
