"positive","negative"
"female, free-weight area, light beige sports bra and soft pink sweatpants, hair down, standing with kettlebell at her side, candid glance away, realistic gym editorial","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, leg press machine, powder pink fitted top and white leggings, hair in a low ponytail, preparing for leg press with feet positioned, realistic athletic photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing gym, cream cropped hoodie and pale blue compression shorts, hair down, shadowboxing in front of mirror, energetic candid motion, realistic fitness photography","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA cage training area, white fitted athletic top and lavender leggings, hair in a braid, practicing footwork along cage wall, athletic action shot","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga studio, pale green sports bra and cream flared yoga pants, hair down, holding warrior pose, soft sunlight, calm realistic wellness photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, gym stretching zone, white oversized tee over blush shorts, hair in a messy ponytail, seated hamstring stretch with sneakers nearby, candid recovery moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, treadmill row, light blue sports bra and white running shorts, hair down flowing naturally, walking cooldown with towel over shoulder, candid gym moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, bright locker room entrance, cream cropped sweatshirt and pale pink leggings, hair down, holding gym bag and smoothie, candid arriving-at-the-gym photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, weightlifting platform, white fitted tank and pastel lilac leggings, hair tied back, deadlift setup with hands on bar, focused athletic realism","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, dumbbell rack, soft mint sports bra and ivory shorts, hair down, selecting a dumbbell with casual confident posture, realistic candid gym photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing heavy bag area, pale yellow fitted tee and white leggings, hair in a ponytail, mid-punch on heavy bag, realistic motion blur, athletic energy","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA mat, light blue cropped rashguard and cream joggers, hair down tucked behind ears, practicing low stance and guard, realistic training photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga mat, white sports bra under pale peach open cardigan and beige leggings, hair down, gentle side stretch, tasteful soft wellness lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, gym floor, pastel turquoise sports bra and white tennis skirt style workout skort, hair in high ponytail, holding medicine ball at chest, bright clean gym","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, rowing machine area, pale pink tank and light gray leggings, hair down, candid mid-row workout, realistic athletic indoor lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, stair climber area, cream sports bra and sky blue leggings, hair in a loose bun, stepping with focused posture, candid gym action","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, functional training area, white crop top and pale green cargo-style workout pants, hair down, carrying battle ropes, confident fitness editorial","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, gym mirror, light lavender sports bra and ivory leggings, hair down, tasteful sexy pose adjusting waistband after workout, realistic candid photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, squat rack, cream fitted long-sleeve crop top and powder blue leggings, hair in a braid, front squat setup, clean realistic gym photography","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, bench press station, white tank and blush pink biker shorts, hair down, sitting on bench resting hands on barbell, candid between-sets moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing ring, pale blue sports bra and white track pants, hair down, bouncing lightly on feet with gloves raised, realistic action photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA gym, cream sleeveless hoodie and pastel green leggings, hair in low ponytail, practicing knee strike on training pad, realistic martial arts photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga studio, light yellow crop tank and white leggings, hair in loose braid, downward dog pose, clean serene studio lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, bright gym, white racerback tank and pale lavender shorts, hair down, filling water bottle at station, candid lifestyle gym moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, cable station, powder pink sports bra and cream joggers, hair in messy bun, performing tricep rope pushdown, realistic training photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, free weights, pale blue cropped hoodie and white leggings, hair down, doing dumbbell shoulder press seated on bench, clean fitness lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing gym, ivory crop top and mint shorts, hair in ponytail, skipping rope near heavy bags, candid action shot, realistic sports photography","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, indoor track, soft peach tank and cream running shorts, hair down, stretching calves against wall, candid warmup moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, weight room mirror, pale pink sports bra and light gray leggings, hair down, tasteful confident selfie-style gym pose without phone blocking face, realistic","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, gym mat, white fitted crop tee and pastel blue leggings, hair in low bun, plank hold with controlled posture, realistic fitness photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, kettlebell area, cream sports bra and dusty rose joggers, hair down, kettlebell swing action, athletic realistic motion","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing gym, pale lavender wrap top and white leggings, hair down, leaning against heavy bag after training, tasteful sexy athletic style","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA mat, light gray tank and powder pink leggings, hair braided, practicing push kick toward pad, realistic training environment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga studio window, ivory sports bra and pale green leggings, hair down, standing tree pose, calm realistic wellness shot","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, treadmill, white crop hoodie and sky blue biker shorts, hair in ponytail, light jog with natural movement, bright gym lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, gym locker bench, pale yellow sweatshirt and cream leggings, hair down, changing into training shoes, candid pre-workout moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, weightlifting platform, blush pink fitted tank and white shorts, hair in a braid, clean and jerk setup, focused powerful stance","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, dumbbell bench, soft mint sports bra and light beige leggings, hair down, leaning forward tying shoe beside dumbbells, candid athletic photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing ring ropes, white cropped athletic tee and pastel blue shorts, hair down, resting forearms on ropes, confident tasteful gym portrait","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA gym wall pads, cream fitted top and lavender joggers, hair in high ponytail, practicing elbow strike on pad, realistic martial arts action","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga mat, pale peach tank and white flared leggings, hair down, seated twist pose, soft serene lighting, realistic wellness photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, stretching area, light blue sports bra and cream sweatpants, hair in loose bun, foam rolling calves, candid recovery gym moment","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, bright gym mirror, ivory fitted crop top and pale pink leggings, hair down, adjusting open light gray zip jacket, tasteful sexy SFW style","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, Smith machine, white sports bra and mint leggings, hair in ponytail, reverse lunge setup, realistic workout action","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, free-weight room, pale lavender tank and cream shorts, hair down, carrying two dumbbells across floor, candid athletic lifestyle photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, boxing heavy bag, light peach sports bra and white joggers, hair down, glove resting on bag while catching breath, cinematic gym realism","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, MMA sparring mat, powder blue fitted top and light gray leggings, hair in braid, guarded stance with focus, clean realistic gym lighting","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, yoga studio, white wrap top and blush leggings, hair down, slow lunge stretch, peaceful natural-light fitness photo","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
"female, indoor running area, pale green crop tank and white running shorts, hair in ponytail, mid-stride warmup, realistic athletic action","wrong identity, different person, face swap, identity drift, duplicate person, extra people, nudity, explicit, nsfw, see-through clothing, exposed nipples, exposed genitals, cameltoe, overly sexual pose, fetish pose, distorted anatomy, extra limbs, missing fingers, bad hands, warped face, plastic skin, over-retouched skin, blurry, low resolution, harsh flash, oversaturated, all-black outfit, dark-only wardrobe, text, watermark, logo"
