"positive","negative"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, reclining in lounge chair with legs wide, double wand vibrators on clit and nipples, full squirting orgasm, bright natural light, extreme close-up on gushing pussy, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on stomach in prone bone position with dildo under her grinding hard, ass bouncing, face buried moaning, backlit silhouette, soft diffused light, glistening wetness, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, sitting reverse on chair with suction dildo, riding reverse cowgirl while rubbing clit, intense eye contact over shoulder, dramatic low angle, warm candlelight, detailed insertion, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, in shower with leg on wall, powerful shower head on clit and fingers inside, head back screaming, wet skin steam and water, harsh bathroom lighting, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, lotus position with thick dildo and anal plug, grinding in circles, full body orgasm tremble, soft neon lighting, detailed stretched pussy, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on back with pillow under hips, wand vibrator on clit and dildo pumping fast, squirting arc visible, harsh dramatic lighting, extreme close-up on gushing, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, standing against wall doing splits with rabbit vibrator thrusting, one leg high, intense screaming orgasm, moody blue cinematic light, glistening thighs, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on all fours facing mirror, dildo from behind and vibrator on clit, watching herself cum, side view angle, warm studio lighting, detailed reflection, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, reclining on stairs with legs spread, suction dildo on clit and fingers deep, intense full orgasm, dramatic staircase lighting, juices dripping down steps, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, squatting in front of full-length mirror, riding a thick dildo while watching, hands on breasts, extreme pleasure face, soft natural window light, detailed wetness on mirror, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, lying flat with legs in V-shape over head, double vibrators on clit and inside, squirting hard, overhead extreme angle, warm candlelight glow, glistening everywhere, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on knees in bed humping a vibrating pillow with dildo inside, arching back in ecstasy, harsh side lighting, detailed soaked fabric, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, standing in doorway with one leg lifted high, rabbit vibrator deep and buzzing, hands gripping doorframe, intense orgasm scream, dramatic rim lighting, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on back in missionary with hips elevated, wand on clit and thick dildo thrusting, eyes rolled back full orgasm, soft diffused bedroom light, detailed squirting arc, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, crouching low with suction cup dildo on floor, bouncing aggressively, hands spreading labia, low angle worm's eye view, neon lighting, juices splashing, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, reclining on balcony chair (indoor), legs over arms, double dildos in pussy and clit vibrator, intense multi-orgasm, golden hour light, detailed wetness, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on all fours with chest down ass up, huge dildo from behind and wand on clit, screaming into pillow, backlit golden light, detailed stretched pussy, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, sitting on washing machine with vibrations plus dildo inside, legs spread wide, intense pleasure face, bright laundry room light, detailed juices, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, lying on side scissoring legs with rabbit vibrator, hand pinching nipples, rolling orgasm, soft moonlight, glistening sweat, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, standing bent forward with dildo riding on counter, wand pressed hard, ass view three-quarter angle, dramatic shadows, squirting down legs, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on back with feet on wall in deep stretch, suction vibrator on clit and fingers g-spot, full body convulsion, warm studio lighting, detailed gushing, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, kneeling in front of mirror riding dildo reverse, hands on ass spreading, intense eye contact, soft warm lighting, detailed reflection of insertion, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on stomach grinding on wand vibrator with dildo inside, ass bouncing, face in pure ecstasy, side view dramatic angle, golden hour, glistening everywhere, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, sitting with back against headboard legs in M shape, double vibrators inside and on clit, screaming orgasm, soft diffused light, extreme close-up on stretched and squirting pussy, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, standing in shower with one leg on ledge, thick dildo and shower head on clit, head thrown back, wet skin steam, harsh dramatic lighting, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on knees leaning forward with suction dildo and wand combo, intense multi-orgasm, low angle full body, neon pink lighting, juices dripping, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, lying flat with hips elevated high, rabbit vibrator thrusting and clit buzzing, eyes rolled back tongue out, soft warm lamp light, detailed squirting, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, squatting wide with thick dildo on floor and vibrator on clit, bouncing with hands on knees, overhead angle, dramatic studio lighting, splashing juices, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on back in deep butterfly stretch, double dildos thrusting, full screaming orgasm, golden hour side lighting, extreme close-up on double penetration, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, standing one foot on bed railing, riding a suction dildo attached to wall, intense pleasure face, low angle dramatic shot, soft natural light, detailed wetness running down legs, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on all fours with chest pressed down, huge dildo from behind and wand on clit, ass high squirting, backlit silhouette, warm golden light, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, sitting cross-legged with thick vibrating dildo inside, grinding slow then fast, hands behind head, intense orgasm, soft diffused bedroom light, detailed juices, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, lying on side with top leg lifted high, rabbit vibrator and fingers double stuffing, full body shake, moonlight glow, glistening arousal, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, on knees upright in bed with suction dildo riding and wand pressed, arching back screaming, harsh dramatic lighting, detailed squirting down thighs, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
"masterpiece, best quality, ultra realistic, photorealistic 8k, female, completely nude, reclining against pillows legs in full split, double vibrators thrusting and buzzing, intense multi-orgasm face, soft warm lamp light, extreme close-up on stretched pussy, perfect anatomy, sharp focus, professional photography","blurry, low quality, deformed, ugly, extra limbs, bad anatomy, watermark, text, cartoon, painting, 3d render, child, underage, old, wrinkles, fat, muscular, poorly drawn hands, mutated, disfigured"
