positive,negative
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, DSLR realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair messy updo, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, cinematic soft shadows, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath simple black crop top, dark brown hair loose braid, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath simple black crop top, dark brown hair casual bun, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair loose messy bun, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, authentic smartphone realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair loose messy bun, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair loose messy bun, realistic collarbone definition, proportional anatomy, warm indoor ambient lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair casual bun, realistic collarbone definition, proportional anatomy, warm indoor ambient lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair loose messy bun, realistic collarbone definition, proportional anatomy, warm indoor ambient lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair messy updo, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair loose messy bun, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair half-up hairstyle, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, authentic smartphone realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath oversized hoodie, dark brown hair half-up hairstyle, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair loose braid, realistic collarbone definition, proportional anatomy, cinematic soft shadows, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath fitted black tank top, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath fitted black tank top, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, subtle studio lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark denim jacket, dark brown hair half-up hairstyle, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, cinematic soft shadows, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair messy updo, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath fitted black tank top, dark brown hair loose braid, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark denim jacket, dark brown hair casual bun, realistic collarbone definition, proportional anatomy, cinematic soft shadows, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath simple black crop top, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair soft waves, realistic collarbone definition, proportional anatomy, warm indoor ambient lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath oversized hoodie, dark brown hair loose braid, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair half-up hairstyle, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath black sports bra, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, DSLR realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair messy updo, realistic collarbone definition, proportional anatomy, natural daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath loose lounge shirt, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, authentic smartphone realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath oversized hoodie, dark brown hair half-up hairstyle, realistic collarbone definition, proportional anatomy, DSLR realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair loose braid, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair tight ponytail, realistic collarbone definition, proportional anatomy, authentic smartphone realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, soft window lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath simple black crop top, dark brown hair straight hair tucked behind ears, realistic collarbone definition, proportional anatomy, overcast daylight realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath casual fitted sweater, dark brown hair soft waves, realistic collarbone definition, proportional anatomy, DSLR realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath oversized hoodie, dark brown hair low ponytail, realistic collarbone definition, proportional anatomy, warm indoor ambient lighting, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"k@rma, realistic mid-shot portrait, athletic feminine build, consistent natural chest shape beneath dark gray fitted shirt, dark brown hair hair down naturally, realistic collarbone definition, proportional anatomy, authentic smartphone realism, realistic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
