positive,negative
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, three-quarter right, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, soft window lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair tight ponytail, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, slightly downward angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, warm indoor ambient lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, side profile, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose messy bun, slightly downward angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, warm indoor ambient lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, three-quarter left, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair messy updo, slightly elevated angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose messy bun, side profile, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair tight ponytail, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair messy updo, eye-level portrait, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose braid, three-quarter left, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair half-up hairstyle, slightly downward angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, warm indoor ambient lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose messy bun, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, authentic smartphone realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair straight hair tucked behind ears, slightly downward angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair straight hair tucked behind ears, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair messy updo, eye-level portrait, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair tight ponytail, eye-level portrait, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, overcast daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair soft waves, three-quarter right, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, authentic smartphone realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair messy updo, three-quarter left, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair straight hair tucked behind ears, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair straight hair tucked behind ears, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair soft waves, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair messy updo, three-quarter right, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair tight ponytail, eye-level portrait, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, overcast daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose messy bun, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, warm indoor ambient lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair casual bun, front-facing, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair hair down naturally, three-quarter right, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, cinematic soft shadows, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose braid, slightly downward angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, DSLR realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose braid, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, natural daylight realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair loose messy bun, eye-level portrait, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, subtle studio lighting, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
"female, ultra realistic close facial portrait, near-black brown hair low ponytail, close side angle, detailed skin pores, realistic eyelashes, subtle natural makeup, realistic nose structure, authentic smartphone realism, authentic skin texture","blonde hair, blonde streaks, highlights, red hair, oversized chest, tiny chest, exaggerated anatomy, anime, cartoon, plastic skin, fake skin texture, unrealistic body proportions, glamour magazine look, overprocessed image, distorted anatomy, low detail, blurry face"
