"positive","negative"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace floral patterns visible, leaning against wall in S-curve, arms raised hands clasped, legs crossed at ankles, low angle full shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, thong riding up slightly, crouching low on bed, knees together, arms wrapped under breasts, looking up at camera, tight low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings with delicate seam, standing contrapposto, one hand on hip other across chest, elegant pose, medium-wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric hugging body, reclining sideways on chaise, one leg extended, hand supporting head, golden hour side light, wide artistic shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra slightly pulled down, sitting straddled on chair facing camera, hands behind for support, medium front three-quarter shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer thong transparent, mirror selfie pose, phone in one hand, body angled, full length mirror shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garter straps tight, lying prone lifted on elbows, bare back focus, head turned looking back, medium rim lit shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace edges digging softly, standing in doorway, towel barely held then dropped, looking over shoulder, medium-wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric sheer and delicate, fetal curl on bed, knees to chest arms wrapped, head on knees looking at camera, intimate tight shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings glossy, standing tall hip cocked, both hands lightly on breasts adjusting bra, confident direct gaze, studio lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace clinging to skin, on all fours arched deeply, low dramatic angle from side, seductive look back","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra cups sheer, sitting on windowsill, legs crossed, sheer curtain behind, natural light, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garters accentuating thighs, leaning forward hands on knees, back view head turned, strong lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, thong sitting high, lying on stomach sheet partially draped low, arms under head, overhead angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric translucent, standing with arms raised stretching, body elongated, side profile full shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace details sharp, kneeling on bed hands on thighs, back arched, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings smooth, side lying pose with one knee drawn up, hand on hip, soft bedroom light","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra straps slipping, pressing against glass window, body silhouette, profile with face visible","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer fabric glowing, seated on bed legs extended, leaning back on hands, elegant pose","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garter belt low on hips, crouching with knees apart, arms across chest, intimate low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace floral texture, standing contrapposto hands lightly touching body, soft rim lighting, full body","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, thong thin straps, reclining on chaise one leg raised, hand tracing thigh, artistic wide shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra sheer cups visible, mirror pose looking over shoulder, hands on hips, medium shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings taut, lying on back knees bent, hands sliding down sides, overhead view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric seductive, standing against wall arms above head, dramatic shadows, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garters visible, side plank inspired pose on bed, body curved, side angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer thong detail, sitting with legs pulled up arms around knees, intimate overhead","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace pressing skin, dynamic arch on all fours, head turned seductive","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, elegant stockings, standing tall hands on waist, confident powerful stance, bright lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric translucent, lying sideways propped on elbow, legs stacked, soft gaze","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra hugging curves, kneeling with torso twisted, looking at camera, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garter straps, bent forward at waist hands on thighs, back view head turned","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer black lace complete set, final victory seductive pose standing hands on hips smiling, bright bedroom light","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace details, adjusting bra strap slowly, three-quarter view, intimate mood","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings glossy, reclining with one arm above head, relaxed sensual expression","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, thong high cut, side view stretching arms overhead, body elongated","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric seductive cling, sitting on bed edge leaning forward, cleavage focus, medium tight shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garters accentuating, on knees leaning back, hands on bed behind, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer transparency, standing profile with hand tracing collarbone to hip","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace floral, lying on stomach kicking feet playfully, overhead soft light","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, complete elegant set, final carousel pose standing confident with slight smile, full body","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra slightly askew, adjusting thong strap, seductive gaze, side angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings seamless, arched back on bed hands above head, dramatic lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, fabric hugging every curve, crouching low reaching toward camera, intimate view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, sheer black lace, standing with one leg raised on chair, elegant lines, medium side shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, garter belt detail, side reclining with hand on breast, soft expression","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, thong visible, dynamic pose shifting weight, motion feel, three-quarter view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, complete seductive set, kneeling with torso upright hands on waist, low front angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, lace texture rich, lying on side head propped, legs elegantly posed, golden light","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, stockings high, standing back view hands covering then revealing, looking back","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic seductive woman in sheer black lace bra and thong with garter belt and stockings, bra sheer, final motivational lingerie pose standing tall confident, bright soft bedroom lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
