positive,negative
"female, full body realistic photograph, three-quarter front left, looking over shoulder, confident expression, wearing lightweight sundress, near-black hair in loose waves, realistic skin texture, beach boardwalk, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, standing with hands behind back, neutral expression, wearing leather jacket and fitted jeans, near-black hair straight and loose, realistic skin texture, industrial loft, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, resting against a railing, thoughtful look, wearing winter knit sweater and dark pants, near-black hair softly curled, realistic skin texture, minimalist interior, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, standing with weight on one hip, friendly expression, wearing fitted athletic crop top and high waisted leggings, near-black hair worn down naturally, realistic skin texture, modern studio backdrop, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, walking casually, subtle smile, wearing fitted tank top and dark denim jeans, near-black hair in loose waves, realistic skin texture, urban sidewalk, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, leaning against a wall, relaxed expression, wearing oversized sweater and leggings, near-black hair straight and loose, realistic skin texture, city plaza, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, seated on a chair, calm gaze, wearing casual fitted t-shirt and shorts, near-black hair softly curled, realistic skin texture, fitness studio, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, seated on a stool, soft smile, wearing business casual blouse and tailored trousers, near-black hair worn down naturally, realistic skin texture, modern office, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, standing with arms loosely crossed, confident expression, wearing matching lounge wear set, near-black hair in loose waves, realistic skin texture, cozy living room, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, one hand on hip, neutral expression, wearing denim jacket over fitted top and jeans, near-black hair straight and loose, realistic skin texture, park pathway, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, looking over shoulder, thoughtful look, wearing lightweight sundress, near-black hair softly curled, realistic skin texture, beach boardwalk, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, standing with hands behind back, friendly expression, wearing leather jacket and fitted jeans, near-black hair worn down naturally, realistic skin texture, industrial loft, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, resting against a railing, subtle smile, wearing winter knit sweater and dark pants, near-black hair in loose waves, realistic skin texture, minimalist interior, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, standing with weight on one hip, relaxed expression, wearing fitted athletic crop top and high waisted leggings, near-black hair straight and loose, realistic skin texture, modern studio backdrop, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, walking casually, calm gaze, wearing fitted tank top and dark denim jeans, near-black hair softly curled, realistic skin texture, urban sidewalk, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, leaning against a wall, soft smile, wearing oversized sweater and leggings, near-black hair worn down naturally, realistic skin texture, city plaza, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, seated on a chair, confident expression, wearing casual fitted t-shirt and shorts, near-black hair in loose waves, realistic skin texture, fitness studio, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, seated on a stool, neutral expression, wearing business casual blouse and tailored trousers, near-black hair straight and loose, realistic skin texture, modern office, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, standing with arms loosely crossed, thoughtful look, wearing matching lounge wear set, near-black hair softly curled, realistic skin texture, cozy living room, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, one hand on hip, friendly expression, wearing denim jacket over fitted top and jeans, near-black hair worn down naturally, realistic skin texture, park pathway, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, looking over shoulder, subtle smile, wearing lightweight sundress, near-black hair in loose waves, realistic skin texture, beach boardwalk, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, standing with hands behind back, relaxed expression, wearing leather jacket and fitted jeans, near-black hair straight and loose, realistic skin texture, industrial loft, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, resting against a railing, calm gaze, wearing winter knit sweater and dark pants, near-black hair softly curled, realistic skin texture, minimalist interior, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, standing with weight on one hip, soft smile, wearing fitted athletic crop top and high waisted leggings, near-black hair worn down naturally, realistic skin texture, modern studio backdrop, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, walking casually, confident expression, wearing fitted tank top and dark denim jeans, near-black hair in loose waves, realistic skin texture, urban sidewalk, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, leaning against a wall, neutral expression, wearing oversized sweater and leggings, near-black hair straight and loose, realistic skin texture, city plaza, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, seated on a chair, thoughtful look, wearing casual fitted t-shirt and shorts, near-black hair softly curled, realistic skin texture, fitness studio, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, seated on a stool, friendly expression, wearing business casual blouse and tailored trousers, near-black hair worn down naturally, realistic skin texture, modern office, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, standing with arms loosely crossed, subtle smile, wearing matching lounge wear set, near-black hair in loose waves, realistic skin texture, cozy living room, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, one hand on hip, relaxed expression, wearing denim jacket over fitted top and jeans, near-black hair straight and loose, realistic skin texture, park pathway, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, looking over shoulder, calm gaze, wearing lightweight sundress, near-black hair softly curled, realistic skin texture, beach boardwalk, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, standing with hands behind back, soft smile, wearing leather jacket and fitted jeans, near-black hair worn down naturally, realistic skin texture, industrial loft, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, resting against a railing, confident expression, wearing winter knit sweater and dark pants, near-black hair in loose waves, realistic skin texture, minimalist interior, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, standing with weight on one hip, neutral expression, wearing fitted athletic crop top and high waisted leggings, near-black hair straight and loose, realistic skin texture, modern studio backdrop, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, walking casually, thoughtful look, wearing fitted tank top and dark denim jeans, near-black hair softly curled, realistic skin texture, urban sidewalk, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, leaning against a wall, friendly expression, wearing oversized sweater and leggings, near-black hair worn down naturally, realistic skin texture, city plaza, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, seated on a chair, subtle smile, wearing casual fitted t-shirt and shorts, near-black hair in loose waves, realistic skin texture, fitness studio, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, seated on a stool, relaxed expression, wearing business casual blouse and tailored trousers, near-black hair straight and loose, realistic skin texture, modern office, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, standing with arms loosely crossed, calm gaze, wearing matching lounge wear set, near-black hair softly curled, realistic skin texture, cozy living room, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, one hand on hip, soft smile, wearing denim jacket over fitted top and jeans, near-black hair worn down naturally, realistic skin texture, park pathway, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, looking over shoulder, confident expression, wearing lightweight sundress, near-black hair in loose waves, realistic skin texture, beach boardwalk, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, standing with hands behind back, neutral expression, wearing leather jacket and fitted jeans, near-black hair straight and loose, realistic skin texture, industrial loft, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, resting against a railing, thoughtful look, wearing winter knit sweater and dark pants, near-black hair softly curled, realistic skin texture, minimalist interior, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, standing with weight on one hip, friendly expression, wearing fitted athletic crop top and high waisted leggings, near-black hair worn down naturally, realistic skin texture, modern studio backdrop, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, walking casually, subtle smile, wearing fitted tank top and dark denim jeans, near-black hair in loose waves, realistic skin texture, urban sidewalk, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, leaning against a wall, relaxed expression, wearing oversized sweater and leggings, near-black hair straight and loose, realistic skin texture, city plaza, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, seated on a chair, calm gaze, wearing casual fitted t-shirt and shorts, near-black hair softly curled, realistic skin texture, fitness studio, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, seated on a stool, soft smile, wearing business casual blouse and tailored trousers, near-black hair in a low ponytail, realistic skin texture, modern office, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, standing with arms loosely crossed, confident expression, wearing matching lounge wear set, near-black hair in a loose braid, realistic skin texture, cozy living room, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, one hand on hip, neutral expression, wearing denim jacket over fitted top and jeans, near-black hair in a messy bun, realistic skin texture, park pathway, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, looking over shoulder, thoughtful look, wearing lightweight sundress, near-black hair half-up hairstyle, realistic skin texture, beach boardwalk, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, standing with hands behind back, friendly expression, wearing leather jacket and fitted jeans, near-black hair in a low ponytail, realistic skin texture, industrial loft, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, resting against a railing, subtle smile, wearing winter knit sweater and dark pants, near-black hair in a loose braid, realistic skin texture, minimalist interior, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear right, standing with weight on one hip, relaxed expression, wearing fitted athletic crop top and high waisted leggings, near-black hair in a messy bun, realistic skin texture, modern studio backdrop, cinematic soft shadows, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, rear view, walking casually, calm gaze, wearing fitted tank top and dark denim jeans, near-black hair half-up hairstyle, realistic skin texture, urban sidewalk, DSLR realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, front-facing, leaning against a wall, soft smile, wearing oversized sweater and leggings, near-black hair in a low ponytail, realistic skin texture, city plaza, soft window lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front left, seated on a chair, confident expression, wearing casual fitted t-shirt and shorts, near-black hair in a loose braid, realistic skin texture, fitness studio, natural daylight realism, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter front right, seated on a stool, neutral expression, wearing business casual blouse and tailored trousers, near-black hair in a messy bun, realistic skin texture, modern office, golden hour sunlight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, left side profile, standing with arms loosely crossed, thoughtful look, wearing matching lounge wear set, near-black hair half-up hairstyle, realistic skin texture, cozy living room, overcast daylight, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, right side profile, one hand on hip, friendly expression, wearing denim jacket over fitted top and jeans, near-black hair in a low ponytail, realistic skin texture, park pathway, controlled studio softbox lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
"female, full body realistic photograph, three-quarter rear left, looking over shoulder, subtle smile, wearing lightweight sundress, near-black hair in a loose braid, realistic skin texture, beach boardwalk, warm indoor ambient lighting, athletic feminine body proportions, realistic photography","blonde hair, red hair, colorful hair dye, exaggerated anatomy, cartoon, anime, plastic skin, unrealistic body proportions, distorted anatomy, low detail, blurry face, overprocessed image"
