"positive","negative"
"female swinging a kettlebell forward to chest height, athletic control, full workout outfit, olive fitted racerback crop tank, black high-waisted biker shorts, black training gloves, black cross-training shoes, full body, camera angle slight side 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female controlling the kettlebell downswing with a strong hip hinge, full workout outfit, olive fitted racerback crop tank, black high-waisted biker shorts, black training gloves, black cross-training shoes, full body, camera angle side profile view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female resetting after kettlebell swings with the kettlebell on the floor in front of her, full workout outfit, olive fitted racerback crop tank, black high-waisted biker shorts, black training gloves, black cross-training shoes, full body, camera angle front 3/4 slightly elevated view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female attaching an ankle strap at a cable machine, full workout outfit, fitted white short-sleeve cropped performance top, rose high-waisted seamless leggings, white ankle strap, white training shoes, full body, camera angle front eye-level view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female leaning slightly forward at a cable machine while gripping the support bar, full workout outfit, fitted white short-sleeve cropped performance top, rose high-waisted seamless leggings, white ankle strap, white training shoes, full body, camera angle rear 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female performing a cable glute kickback with one leg extending behind her, full workout outfit, fitted white short-sleeve cropped performance top, rose high-waisted seamless leggings, white ankle strap, white training shoes, full body, camera angle rear side 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female holding the top of a cable glute kickback with controlled form, full workout outfit, fitted white short-sleeve cropped performance top, rose high-waisted seamless leggings, white ankle strap, white training shoes, full body, camera angle side profile view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female resetting her stance at a cable machine after a glute kickback rep, full workout outfit, fitted white short-sleeve cropped performance top, rose high-waisted seamless leggings, white ankle strap, white training shoes, full body, camera angle front 3/4 slightly elevated view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female standing in boxing stance in front of a heavy bag, full workout outfit, fitted red compression tank, black high-waisted boxing shorts over black compression shorts, black hand wraps, black boxing shoes, full body, camera angle front eye-level view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female throwing a sharp jab at a heavy bag, full workout outfit, fitted red compression tank, black high-waisted boxing shorts over black compression shorts, black hand wraps, black boxing shoes, full body, camera angle front 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female throwing a cross punch into a heavy bag with hips rotated, full workout outfit, fitted red compression tank, black high-waisted boxing shorts over black compression shorts, black hand wraps, black boxing shoes, full body, camera angle side 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female throwing a quick jab-cross combo at a heavy bag, athletic movement, full workout outfit, fitted red compression tank, black high-waisted boxing shorts over black compression shorts, black hand wraps, black boxing shoes, full body, camera angle slight low front view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female stepping back from a heavy bag with hands up in guard, full workout outfit, fitted red compression tank, black high-waisted boxing shorts over black compression shorts, black hand wraps, black boxing shoes, full body, camera angle front eye-level slightly elevated view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female preparing on a yoga mat for a core workout, full workout outfit, lavender wrap-front sports bra, matching high-waisted flared yoga leggings, white grip socks, full body, camera angle front eye-level view, entire head visible, clear non-blurry fitness studio background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female holding a strong forearm plank on a yoga mat, full workout outfit, lavender wrap-front sports bra, matching high-waisted flared yoga leggings, white grip socks, full body, camera angle low side 3/4 view, entire head visible, clear non-blurry fitness studio background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female performing controlled mountain climbers on a yoga mat, full workout outfit, lavender wrap-front sports bra, matching high-waisted flared yoga leggings, white grip socks, full body, camera angle side profile view, entire head visible, clear non-blurry fitness studio background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female rotating into a side plank on a yoga mat with one arm lifted, full workout outfit, lavender wrap-front sports bra, matching high-waisted flared yoga leggings, white grip socks, full body, camera angle front 3/4 low view, entire head visible, clear non-blurry fitness studio background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female finishing a core workout with a seated stretch on a yoga mat, full workout outfit, lavender wrap-front sports bra, matching high-waisted flared yoga leggings, white grip socks, full body, camera angle front slightly elevated view, entire head visible, clear non-blurry fitness studio background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female adjusting the seat at a lat pulldown machine, full workout outfit, steel blue racerback sports bra, matching high-waisted steel blue leggings, white lifting gloves, white training shoes, full body, camera angle front eye-level view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female seated at a lat pulldown machine with arms extended to the bar, full workout outfit, steel blue racerback sports bra, matching high-waisted steel blue leggings, white lifting gloves, white training shoes, full body, camera angle front 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female pulling the lat pulldown bar toward her upper chest, back engaged, full workout outfit, steel blue racerback sports bra, matching high-waisted steel blue leggings, white lifting gloves, white training shoes, full body, camera angle side 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female controlling the lat pulldown bar upward with smooth motion, full workout outfit, steel blue racerback sports bra, matching high-waisted steel blue leggings, white lifting gloves, white training shoes, full body, camera angle side profile view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female finishing a lat pulldown set, seated upright with hands resting on the bar, full workout outfit, steel blue racerback sports bra, matching high-waisted steel blue leggings, white lifting gloves, white training shoes, full body, camera angle front slightly elevated view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female stepping onto a stair climber machine, full workout outfit, black fitted cropped performance tank, burgundy high-waisted compression leggings, white crew socks, black running shoes, full body, camera angle front eye-level view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female climbing on a stair climber at a steady pace, one hand lightly touching the rail, full workout outfit, black fitted cropped performance tank, burgundy high-waisted compression leggings, white crew socks, black running shoes, full body, camera angle front 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female increasing intensity on a stair climber with strong upright posture, full workout outfit, black fitted cropped performance tank, burgundy high-waisted compression leggings, white crew socks, black running shoes, full body, camera angle side 3/4 view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female leaning slightly forward during a hard stair climber interval, full workout outfit, black fitted cropped performance tank, burgundy high-waisted compression leggings, white crew socks, black running shoes, full body, camera angle side profile view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
"female finishing on a stair climber with one foot paused on the step, catching her breath, full workout outfit, black fitted cropped performance tank, burgundy high-waisted compression leggings, white crew socks, black running shoes, full body, camera angle front slightly elevated view, entire head visible, clear non-blurry gym background, photorealistic fitness scene, subtly sexy but sfw","blurry, low resolution, bad anatomy, deformed hands, extra limbs, cropped head, out of frame, cluttered background, exaggerated body proportions, nsfw, nudity, lingerie, bikini, see-through clothing, text, watermark"
