"positive","negative"
"photorealistic athletic woman in white sports bra and shorts barefoot on yoga mat in Superman back extension hold, arms forward, prone on mat, overhead angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts wearing black athletic sneakers doing step-ups on box, driving knee up, side profile","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts barefoot on yoga mat in warrior I pose, front leg bent deep, arms raised, motivational gym setting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts wearing black athletic sneakers performing bicycle crunches, twisting elbow to opposite knee, dynamic core work, front angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers doing sumo squats, wide stance toes out, mid-rep bottom position, front low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers performing single leg Romanian deadlifts, balance on one leg, hinge forward, side view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings barefoot on yoga mat in side plank with hip dips, dynamic movement, side angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers shadowboxing with light dumbbells, uppercuts and hooks, energetic full body shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings barefoot on yoga mat in pigeon pose hip opener, seated stretch, calm recovery expression","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers finishing a set of squats, standing tall smiling at camera, post-set victory pose, front angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers wiping sweat with towel after workout, three-quarter view, satisfied expression","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in grey tank top and black shorts wearing black athletic sneakers posing with flexed biceps after arm workout, side angle, confident smile","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in pink sports bra and matching leggings barefoot on yoga mat in tree pose balance, arms overhead, serene focused expression, full body side shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in neon green sports bra and shorts wearing black athletic sneakers drinking water post-workout, towel over shoulder, casual candid gym moment","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in red sports bra and black compression shorts wearing black athletic sneakers performing battle rope waves, powerful alternating arms, dynamic front angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in purple tank top and leggings barefoot on yoga mat in crow pose arm balance attempt, focused determination, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts wearing black athletic sneakers stretching overhead after full workout, arms extended, back slightly arched","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers taking mirror selfie post-workout, phone in hand, confident pose, full body gym mirror shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers doing fire hydrants on all fours, leg lifted to side, glute activation, side angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers performing donkey kicks, leg extended back, on all fours, rear three-quarter view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in grey tank top and black shorts wearing black athletic sneakers doing incline push-ups on bench, elevated position, side profile","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in pink sports bra and matching leggings barefoot on yoga mat in goddess pose sumo squat hold, arms raised, powerful stance","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in neon green sports bra and shorts wearing black athletic sneakers performing skater jumps, lateral movement, dynamic side shot with motion","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in red sports bra and black compression shorts barefoot on yoga mat doing ab wheel rollouts, extended position, core strength, side angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in purple tank top and leggings barefoot on yoga mat holding forearm plank with leg lift, alternating, dynamic core shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts barefoot on yoga mat in pigeon stretch variation, deep hip opener, relaxed recovery face","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers performing thrusters with dumbbells, squat to press, full body explosive movement","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers posing victoriously with hands on hips after completing workout, front smile shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers doing lateral band walks, resistance band around thighs, side steps, low angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in grey tank top and black shorts wearing black athletic sneakers performing overhead tricep extensions, single dumbbell, side view arm definition","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in pink sports bra and matching leggings barefoot on yoga mat in locust pose backbend, prone lift, strengthening back","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in neon green sports bra and shorts wearing black athletic sneakers jumping rope, mid-air double under attempt, full body cardio shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in red sports bra and black compression shorts wearing black athletic sneakers doing hanging knee raises, core contraction at top, gym rig background","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in purple tank top and leggings wearing black athletic sneakers performing good mornings with barbell, hinge at hips, controlled movement","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts barefoot on yoga mat in camel pose backbend, kneeling stretch, chest open, cool down","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings wearing black athletic sneakers doing renegade rows with dumbbells, plank position alternating pulls","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers finishing final rep of pull-ups, chin over bar, powerful back shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings barefoot on yoga mat in happy baby pose on mat, hip opener stretch, relaxed smile","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in grey tank top and black shorts wearing black athletic sneakers taking progress mirror selfie, flexing abs, confident post-workout glow","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in pink sports bra and matching leggings barefoot on yoga mat performing inchworm exercise, walking hands out to plank then back, dynamic flow","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in neon green sports bra and shorts barefoot on yoga mat in eagle pose arms and legs wrapped, balance challenge, front angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in red sports bra and black compression shorts wearing black athletic sneakers doing sled push simulation, powerful drive, low dynamic angle","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in purple tank top and leggings barefoot on yoga mat holding wall angel stretch against wall, shoulder mobility, side view","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in white sports bra and shorts wearing black athletic sneakers performing bear crawl across gym floor, full body coordination, side tracking shot","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in blue sports bra and leggings barefoot on yoga mat in revolved triangle pose, deep twist, advanced yoga flow, elegant side profile","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings barefoot on yoga mat post-workout relaxation in savasana, arms at sides palms up, peaceful expression, overhead soft light","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
"photorealistic athletic woman in black sports bra and high-waisted leggings wearing black athletic sneakers standing tall hands on hips, looking at camera with determined confident smile, final carousel motivational shot, bright gym lighting","blurry, deformed, extra limbs, fused fingers, bad anatomy, text, watermark, low quality, face cropped, headless, plastic skin, cartoon"
